vehicle_id,vehicle_model_id,model_name,vehicle_class,maintenance_event_count,first_maintenance_incoming_at_utc,last_maintenance_release_at_utc,maintenance_cost_krw_sum_observed,legacy_part_price_krw_sum_observed,detail_part_price_krw_sum_observed,mileage_observation_count,min_maintenance_mileage_km,max_maintenance_mileage_km,insurance_cost_krw,insurance_cost_status,classification,cost_warning
9911,1848,18년 코나(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9912,1851,19년 엑센트(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9913,2029,장기 뉴5,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9914,1851,19년 엑센트(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9915,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9916,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9917,1979,17~19년 그랜져IG[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9918,1851,19년 엑센트(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9919,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9920,1979,17~19년 그랜져IG[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9921,1848,18년 코나(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9922,1979,17~19년 그랜져IG[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9923,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9924,1848,18년 코나(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9925,1848,18년 코나(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9926,2043,16년 올뉴K7[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9927,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9928,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9929,2043,16년 올뉴K7[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9930,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9931,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9932,1990,2020 뉴SM3 ZE RE(최고급형),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9933,1843,16/18년 올뉴카니발9인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9934,1843,16/18년 올뉴카니발9인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9935,2043,16년 올뉴K7[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9936,1851,19년 엑센트(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9937,1843,16/18년 올뉴카니발9인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9938,1907,22년 캐스퍼(휘),URBAN,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9939,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9940,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9941,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9942,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9943,1912,22년 스포티지 하이브리드(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9944,2047,2018년 뉴모닝[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9945,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9946,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9947,2047,2018년 뉴모닝[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9948,2047,2018년 뉴모닝[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9949,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9950,2038,LF소나타[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9951,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9952,2038,LF소나타[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9953,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9954,2038,LF소나타[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9955,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9956,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9957,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9958,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9959,2047,2018년 뉴모닝[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9960,2047,2018년 뉴모닝[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9961,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9962,2038,LF소나타[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9963,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9964,2022,16년 올뉴K5[LPG],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9965,1844,16/18년 올뉴그랜드카니발11인(경유),RV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9966,2046,2016 올뉴모닝[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9967,2046,2016 올뉴모닝[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9968,2046,2016 올뉴모닝[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9969,2046,2016 올뉴모닝[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9970,2046,2016 올뉴모닝[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9971,2039,그랜드카니발11인[경유],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9972,2044,더넥스트스파크[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9973,2029,장기 뉴5,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9974,2044,더넥스트스파크[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9975,2044,더넥스트스파크[휘],CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9976,1908,22년 BMW 미니 컨버터블(휘),IMPORTED,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9977,2000,22년 아반떼(휘),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9978,1913,22년 쏘렌토 하이브리드(7인/휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9979,1914,22년 니로 하이브리드(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9980,1886,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9981,2027,2021 아우디A6(휘발유),CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9982,1906,22년 k3(휘),COMPACT,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9983,1906,22년 k3(휘),COMPACT,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9984,1910,22년 스포티지(휘),SUV,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9985,2035,장기AD,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9986,2035,장기AD,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9987,2049,장기 2018 모닝,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
9988,2029,장기 뉴5,CITY,0,,,,,0,0,,,,unavailable,observed_aggregate,Do not add maintenance_cost and detail_part_price unless Jejuro confirms whether cost already includes parts.
